,circulating_supply,id,last_updated,max_supply,name,quotes.USD.market_cap,quotes.USD.percent_change_1h,quotes.USD.percent_change_24h,quotes.USD.percent_change_7d,quotes.USD.price,quotes.USD.volume_24h,rank,symbol,total_supply,website_slug
482,20245510.0,1438,1528887854.0,,ImpulseCoin,19639.0,,,-14.51,0.000970018,,1315,IMPS,20245510.0,impulsecoin
483,8200310.0,1439,1529071457.0,15000000.0,AllSafe,40920.0,-0.03,-6.78,-13.64,0.00499009,34.6321,1282,ASAFE2,8200310.0,allsafe
484,1627261.0,1442,1529071455.0,,BipCoin,46841.0,0.16,1.36,-17.55,0.0287852,461.866,1274,BIP,1627261.0,bipcoin
485,4184550.0,1447,1529071455.0,21000000.0,ZClassic,42462721.0,-0.12,-1.96,-13.48,10.1475,276897.0,188,ZCL,4184550.0,zclassic
486,17832512.0,1448,1529071456.0,21000000.0,Zoin,4570544.0,0.14,-1.41,-44.42,0.256304,63090.7,597,ZOI,17832512.0,zoin
487,,1449,1529071456.0,,WA Space,,0.15,4.38,31.46,0.00456908,3176.47,1494,WA,,wa-space
488,316831819.0,1454,1527788953.0,,Lykke,18985291.0,,,,0.0599223,,999,LKK,1285690000.0,lykke
489,839242000.0,1455,1529071457.0,,Golem,319772183.0,0.45,1.31,-30.34,0.381025,7976320.0,44,GNT,1000000000.0,golem-network-tokens
490,600344291.0,1456,1529071457.0,,ZetaMicron,39186.0,0.14,1.4,-14.3,6.52726e-05,129.187,1286,ZMC,600344291.0,zetamicron
491,169598616.0,1457,1529071456.0,,Bitcurrency,210333.0,0.14,13.33,1.76,0.00124018,49.5402,1147,BTCR,169598616.0,bitcurrency
492,,1459,1529071456.0,,Regacoin,,16.83,-21.16,-54.05,0.000456908,824.235,1511,REGA,42403494.0,regacoin
493,715868299.0,1463,1529071455.0,,LuckChain,2476511.0,0.15,,,0.00345945,3.17114,1021,BASH,715868299.0,luckchain
494,3525843.0,1464,1529071455.0,21000000.0,Internet of People,3136432.0,0.19,-11.65,-26.04,0.889555,127266.0,680,IOP,3931947.0,internet-of-people
495,12547240.0,1465,1529071455.0,,Veros,379988.0,-2.42,-1.95,-19.77,0.0302846,5820.74,927,VRS,100000000.0,veros
496,4081875.0,1466,1529071456.0,21000000.0,Hush,2168023.0,-2.8,-0.23,-26.2,0.531134,13338.6,738,HUSH,4081875.0,hush
497,61364813.0,1468,1529071455.0,228000000.0,Kurrent,193872.0,11.84,-1.64,-32.95,0.00315933,40.7951,1160,KURT,72764813.0,kurrent
498,20520514.0,1469,1528909156.0,,Creatio,23107.0,,,-29.79,0.00112602,,1305,XCRE,20520514.0,creatio
